COUNTRY CODE	STATE CODE	COUNTY CODE	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CN	CN-31		L2084957	H	31.2338230	121.4686510	2018-04-22	09:15:00	obsr197467	S45235337	Traveling	P22	45	1.609		2	1	
CN	CN-31		L2084957	H	31.2338230	121.4686510	2018-05-16	14:50:00	obsr281211	S48390924	Traveling	P22	40	0.750		2	1	
CN	CN-41		L2098913	H	31.9571143	114.2442513	2018-05-05	16:05:00	obsr771035	S45293077	Traveling	P22	138	3.500		1	1	
CN	CN-41		L2098913	H	31.9571143	114.2442513	2018-03-26	06:38:00	obsr233284	S43966793	Stationary	P21	201			7	1	
CN	CN-41		L2098913	H	31.9571143	114.2442513	2018-03-26	10:00:00	obsr233284	S43966756	Traveling	P22	87	2.650		4	1	
CN	CN-21		L2102981	H	39.0789081	121.9678116	2018-04-26	12:45:00	obsr568927	S44956639	Traveling	P22	60	1.000		1	1	
CN	CN-21		L2102981	H	39.0789081	121.9678116	2018-04-26	14:15:00	obsr568927	S44956752	Stationary	P21	15			1	1	
CN	CN-33		L2145137	P	30.6368043	122.0591354	2018-04-21	13:00:00	obsr259486	S132285242	Traveling	P22	60	1.609		1	1	
CN	CN-12		L22325925	H	38.7678835	117.5821975	2018-04-27	10:00:00	obsr669418	S177805366	Stationary	P21	120			5	1	
CN	CN-12		L22367963	H	39.1049978	117.8415964	2018-03-31	06:40:00	obsr669418	S177805081	Stationary	P21	220			1	1	
CN	CN-12		L22367963	H	39.1049978	117.8415964	2018-05-16	05:00:00	obsr669418	S177805083	Stationary	P21	300			1	1	
CN	CN-12		L22367963	H	39.1049978	117.8415964	2018-04-10	06:30:00	obsr669418	S177805082	Stationary	P21	210			1	1	
CN	CN-12		L22367963	H	39.1049978	117.8415964	2018-03-07	12:20:00	obsr669418	S177805079	Stationary	P21	280			2	1	
CN	CN-12		L22367963	H	39.1049978	117.8415964	2018-03-19	08:00:00	obsr669418	S177800204	Stationary	P21	120			1	1	
CN	CN-12		L22367963	H	39.1049978	117.8415964	2018-03-18	07:00:00	obsr669418	S177805080	Stationary	P21	240			1	1	
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-05-13	07:50:00	obsr1056362	S46705420	Traveling	P22	158	3.219		5	1	G3297427
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-03-14	09:00:00	obsr938423	S43903558	Traveling	P22	120	3.000		1	1	
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-04-05	08:00:00	obsr751379	S82526051	Traveling	P22	120	0.322		2	1	G6739999
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-05-17	10:30:00	obsr3634	S45979166	Stationary	P21	15			2	1	
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-04-05	08:00:00	obsr2517172	S88231461	Traveling	P22	120	0.322		2	1	G6739999
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-05-13	07:50:00	obsr251662	S45611315	Traveling	P22	158	3.219		5	1	G3297427
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-05-21	07:40:00	obsr235949	S45884412	Traveling	P22	180	4.828		2	1	
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-04-02	08:22:00	obsr563943	S44175981	Traveling	P22	217	3.508		1	1	
CN	CN-51		L2315343	H	30.7385667	104.1407284	2018-04-01	06:58:00	obsr150192	S44133966	Stationary	P21	12			1	1	
CN	CN-33		L2330993	H	30.2575136	119.9171877	2018-04-18	13:15:00	obsr51415	S44709315	Traveling	P22	70	3.000		1	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-05-05	15:30:00	obsr1090602	S45286645	Stationary	P21	30			3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-03-17	09:00:00	obsr929368	S77177225	Traveling	P22	180	4.000		5	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-21	09:00:00	obsr929368	S77178631	Traveling	P22	90	3.000		2	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-27	09:00:00	obsr929368	S77178679	Traveling	P22	180	4.000		3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-03	10:00:00	obsr929368	S77177369	Traveling	P22	120	4.000		2	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-02	16:30:00	obsr949022	S49534963	Traveling	P22	90	2.000		3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-03-10	09:40:00	obsr949022	S43519623	Traveling	P22	112	2.360		4	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-15	09:00:00	obsr1089249	S51513900	Traveling	P22	120	3.000		1	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-19	16:00:00	obsr1089249	S51514002	Stationary	P21	60			5	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-03-31	13:30:00	obsr929368	S77177297	Traveling	P22	240	4.000		3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-05-06	09:00:00	obsr1089249	S51515016	Stationary	P21	180			3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-03-30	06:42:00	obsr949022	S44072170	Traveling	P22	75	2.590		1	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-21	14:20:00	obsr850579	S47342280	Traveling	P22	180	5.000		2	1	G3356489
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-16	08:30:00	obsr929368	S77178604	Traveling	P22	240	4.000		1	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-21	14:20:00	obsr991892	S44853477	Traveling	P22	180	5.000		2	1	G3356489
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-03-31	14:10:00	obsr522645	S44179383	Traveling	P22	190	4.000		3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-08	12:30:00	obsr929368	S77177414	Traveling	P22	60	2.000		1	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2018-04-12	12:30:00	obsr929368	S77177453	Traveling	P22	120	2.000		1	1	
CN	CN-32		L2354958	P	31.6382976	120.6885998	2018-03-03	14:30:00	obsr276563	S43330478	Traveling	P22	180	4.828		1	1	
CN	CN-32		L2354958	P	31.6382976	120.6885998	2018-03-11	13:00:00	obsr276563	S43551060	Traveling	P22	180	3.219		1	1	
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-04-27	08:00:00	obsr991892	S45165096	Traveling	P22	60	1.000		1	1	
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-04-27	18:00:00	obsr991892	S45165099	Traveling	P22	120	1.000		1	1	
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-03-13	08:55:00	obsr681069	S43610063	Traveling	P22	158	4.872		1	1	
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-04-22	18:30:00	obsr991892	S44859488	Traveling	P22	150	1.000		2	1	
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-03-03	16:30:00	obsr681069	S43333799	Traveling	P22	143	4.997		3	1	G3019209
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-04-22	12:30:00	obsr991892	S44859446	Traveling	P22	300	1.000		1	1	
CN	CN-53		L2356004	H	21.9285951	101.2555897	2018-03-03	16:30:00	obsr605172	S43715330	Traveling	P22	143	4.997		3	1	G3019209
CN	CN-33		L2360527	H	29.5805932	118.9763546	2018-04-05	07:02:00	obsr642354	S44258587	Stationary	P21	6			1	1	
CN	CN-33		L2360527	H	29.5805932	118.9763546	2018-04-06	12:19:00	obsr642354	S44766252	Traveling	P22	38	2.800		1	1	
CN	CN-33		L2360527	H	29.5805932	118.9763546	2018-04-06	07:27:00	obsr642354	S44289428	Traveling	P22	7	0.214		1	1	
CN	CN-21		L2364070	H	39.8229029	124.0813065	2018-04-14	14:00:00	obsr1080270	S47062143	Traveling	P22	180	5.000		2	1	
CN	CN-21		L2364070	H	39.8229029	124.0813065	2018-04-14	09:00:00	obsr1002438	S44543008	Stationary	P21	20			21	1	
CN	CN-21		L2364070	H	39.8229029	124.0813065	2018-04-15	06:00:00	obsr1080270	S47089698	Stationary	P21	200			5	1	
CN	CN-21		L2364070	H	39.8229029	124.0813065	2018-04-15	06:30:00	obsr1002438	S44586518	Stationary	P21	90			21	1	
CN	CN-21		L2364070	H	39.8229029	124.0813065	2018-04-14	09:00:00	obsr1080270	S47061492	Traveling	P22	120	2.000		6	1	
CN	CN-33		L23932365	H	30.5807818	122.0734273	2018-04-20	15:50:00	obsr681069	S44744043	Traveling	P22	54	1.199		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-03-11	09:00:00	obsr925105	S43548494	Traveling	P22	120	3.219		4	1	G3006007
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-03-24	13:30:00	obsr1002438	S43907696	Stationary	P21	3			3	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-04-21	10:50:00	obsr356220	S44772172	Traveling	P22	240	5.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-05-03	10:00:00	obsr356220	S45204859	Traveling	P22	240	4.500		2	1	G3151596
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-05-03	10:00:00	obsr605044	S45204030	Traveling	P22	240	4.500		2	1	G3151596
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-03-11	09:00:00	obsr1046357	S43550197	Traveling	P22	120	3.219		4	1	G3006007
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-03-11	09:00:00	obsr991892	S43550720	Traveling	P22	120	3.219		4	1	G3006007
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-03-22	15:30:00	obsr1003116	S43877197	Stationary	P21	90			1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-05-12	10:17:00	obsr1101167	S45714799	Traveling	P22	200	4.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-04-22	07:52:00	obsr429648	S44807534	Traveling	P22	195	4.420		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2018-03-18	12:00:00	obsr356220	S43740091	Traveling	P22	240	4.000		1	1	
CN	CN-11		L2398320	H	39.8810351	116.4119645	2018-05-26	12:50:00	obsr440393	S46026615	Traveling	P22	1	0.314		1	1	
CN	CN-11		L2398320	H	39.8810351	116.4119645	2018-03-24	11:03:00	obsr731552	S43905423	Traveling	P22	120	4.000		1	1	
CN	CN-11		L2398320	H	39.8810351	116.4119645	2018-05-14	05:30:00	obsr681069	S45648572	Traveling	P22	200	2.000		1	1	
CN	CN-11		L2402583	H	39.9155379	116.4438558	2018-03-20	14:00:00	obsr865170	S50473688	Traveling	P22	60	1.609		1	1	
CN	CN-11		L2402583	H	39.9155379	116.4438558	2018-03-23	06:00:00	obsr731552	S43870755	Traveling	P22	30	1.000		1	1	
CN	CN-11		L2402583	H	39.9155379	116.4438558	2018-03-24	06:00:00	obsr731552	S43896305	Traveling	P22	60	2.000		1	1	
CN	CN-51		L24924744	P	32.5891082	102.3308720	2018-05-28	09:45:00	obsr545651	S140420587	Stationary	P21	10			2	1	
CN	CN-51		L24924673	P	32.7131224	102.3786583	2018-05-28	10:35:00	obsr545651	S140420282	Traveling	P22	10	2.000		2	1	
CN	CN-53		L2500082	H	25.2967388	98.8025657	2018-04-28	07:00:00	obsr759876	S45329182	Traveling	P22	120	4.000		1	1	
CN	CN-53		L2510971	H	24.7366976	97.5646663	2018-04-09	15:16:00	obsr1297884	S161961021	Traveling	P22	111	1.400		13	1	G11741016
CN	CN-53		L2510971	H	24.7366976	97.5646663	2018-04-09	15:16:00	obsr641575	S44778411	Traveling	P22	111	1.400		13	1	G11741016
CN	CN-53		L2510971	H	24.7366976	97.5646663	2018-04-09	15:16:00	obsr1219071	S161961020	Traveling	P22	111	1.400		13	1	G11741016
CN	CN-12		L2782852	P	39.0943400	117.2403180	2018-05-17	16:50:00	obsr335258	S45758254	Stationary	P21	18			1	1	
CN	CN-32		L2813496	H	32.5619910	121.0401560	2018-05-01	05:30:00	obsr925105	S45166614	Traveling	P22	150	1.000		10	1	G3148853
CN	CN-32		L2813496	H	32.5619910	121.0401560	2018-05-01	05:30:00	obsr991892	S45153367	Traveling	P22	150	1.000		10	1	G3148853
CN	CN-32		L2813496	H	32.5619910	121.0401560	2018-05-01	05:30:00	obsr1046357	S45166615	Traveling	P22	150	1.000		10	1	G3148853
CN	CN-32		L2813496	H	32.5619910	121.0401560	2018-05-01	05:52:00	obsr467863	S45164639	Traveling	P22	160	1.000		10	1	G3156994
CN	CN-32		L2813496	H	32.5619910	121.0401560	2018-05-01	05:52:00	obsr758292	S45273162	Traveling	P22	160	1.000		10	1	G3156994
CN	CN-32		L2813496	H	32.5619910	121.0401560	2018-05-01	05:30:00	obsr969535	S45166903	Traveling	P22	150	1.000		10	1	G3148853
CN	CN-12		L2820595	P	39.0878030	117.2111460	2018-05-30	16:14:00	obsr335258	S46150719	Traveling	P22	20	0.500		1	1	
CN	CN-11		L2820610	H	40.3131741	116.5861416	2018-04-01	09:00:00	obsr925105	S44144471	Traveling	P22	120	2.000		10	1	
CN	CN-31		L2828520	P	30.9018933	121.9762874	2018-04-08	15:00:00	obsr438850	S44418304	Traveling	P22	180	4.000		2	1	
CN	CN-31		L2828520	P	30.9018933	121.9762874	2018-04-21	15:00:00	obsr438850	S44851574	Traveling	P22	180	5.000		2	1	
CN	CN-12		L2888277	P	39.0963250	117.2453080	2018-05-02	16:14:00	obsr335258	S45165429	Traveling	P22	94	1.000		1	1	
CN	CN-45		L2920637	H	23.9061562	106.6103142	2018-05-28	09:00:00	obsr160444	S46087179	Traveling	P22	50	1.826		1	1	
CN	CN-11		L2929020	H	40.3774784	116.0250664	2018-04-16	03:25:00	obsr344681	S44811408	Traveling	P22	245	3.000		1	1	
CN	CN-11		L2929020	H	40.3774784	116.0250664	2018-04-10	03:20:00	obsr344681	S44460633	Traveling	P22	180	3.000		1	1	
CN	CN-41		L2932341	H	31.9164339	114.2254543	2018-04-25	20:00:00	obsr560123	S44925473	Traveling	P22	30	0.100		8	1	
CN	CN-41		L2932341	H	31.9164339	114.2254543	2018-04-24	10:30:00	obsr560123	S44895218	Traveling	P22	12	4.000		10	1	
CN	CN-41		L2932341	H	31.9164339	114.2254543	2018-04-24	20:00:00	obsr560123	S44925507	Traveling	P22	40	2.000		8	1	
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	04:30:00	obsr557277	S46176472	Traveling	P22	300	3.000		5	1	G3247350
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	10:12:00	obsr516648	S46315424	Traveling	P22	30	1.000		5	1	G3239727
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	07:00:00	obsr557277	S46087321	Traveling	P22	120	1.500		5	1	G3238713
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	07:00:00	obsr557275	S46085413	Traveling	P22	120	1.500		5	1	G3238713
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	11:00:00	obsr556941	S46341089	Traveling	P22	30	0.500		1	1	
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-04	06:20:00	obsr433118	S45236680	Traveling	P22	200	5.000		2	1	G3154094
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	10:12:00	obsr556941	S46095406	Traveling	P22	30	1.000		5	1	G3239727
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	05:30:00	obsr516648	S46120967	Traveling	P22	260	4.000		5	1	G3242680
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	11:00:00	obsr557275	S46223118	Traveling	P22	45	1.000		2	1	G3260043
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	15:00:00	obsr516648	S46315423	Traveling	P22	180	2.000		5	1	G3247351
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	11:00:00	obsr516648	S46315418	Traveling	P22	45	1.000		2	1	G3260043
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	04:30:00	obsr516648	S46315420	Traveling	P22	300	3.000		5	1	G3247350
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-03	05:00:00	obsr247895	S45235254	Traveling	P22	180	2.414		8	1	
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-02	21:30:00	obsr247895	S45171350	Traveling	P22	40	0.483		6	1	
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	05:30:00	obsr896690	S46176223	Traveling	P22	260	4.000		5	1	G3242680
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	04:30:00	obsr896690	S46176217	Traveling	P22	300	3.000		5	1	G3247350
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	10:12:00	obsr557275	S46123564	Traveling	P22	30	1.000		5	1	G3239727
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	07:00:00	obsr896690	S46176220	Traveling	P22	120	1.500		5	1	G3238713
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	15:00:00	obsr896690	S46176219	Traveling	P22	180	2.000		5	1	G3247351
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	05:30:00	obsr557275	S46175636	Traveling	P22	260	4.000		5	1	G3242680
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-04	06:20:00	obsr450777	S45236682	Traveling	P22	200	5.000		2	1	G3154094
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	04:30:00	obsr557275	S46175496	Traveling	P22	300	3.000		5	1	G3247350
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-08	06:00:00	obsr919382	S45443933	Traveling	P22	300	5.000		1	1	
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-02	16:37:00	obsr247895	S45171402	Traveling	P22	170	4.828		8	1	
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-03	15:16:00	obsr247895	S45235201	Traveling	P22	220	4.828		8	1	
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	07:00:00	obsr516648	S46085316	Traveling	P22	120	1.500		5	1	G3238713
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	15:00:00	obsr557275	S46175448	Traveling	P22	180	2.000		5	1	G3247351
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	10:30:00	obsr557277	S46148694	Traveling	P22	120	4.000		1	1	
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	07:00:00	obsr556941	S46095398	Traveling	P22	120	1.500		5	1	G3238713
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	05:30:00	obsr557277	S46151609	Traveling	P22	260	4.000		5	1	G3242680
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	04:30:00	obsr556941	S46202877	Traveling	P22	300	3.000		5	1	G3247350
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-30	10:30:00	obsr556941	S46364309	Traveling	P22	120	2.500		2	1	
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	10:12:00	obsr896690	S46176221	Traveling	P22	30	1.000		5	1	G3239727
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	15:00:00	obsr556941	S46202882	Traveling	P22	180	2.000		5	1	G3247351
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-28	10:12:00	obsr557277	S46087350	Traveling	P22	30	1.000		5	1	G3239727
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	15:00:00	obsr557277	S46176475	Traveling	P22	180	2.000		5	1	G3247351
CN	CN-35		L2938732	H	27.0059141	117.0847321	2018-05-29	05:30:00	obsr556941	S46202881	Traveling	P22	260	4.000		5	1	G3242680
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-03	09:39:00	obsr247895	S45235416	Traveling	P22	170	4.828		8	1	
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-04	05:29:00	obsr247895	S45235127	Stationary	P21	120			8	1	
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-05-03	21:20:00	obsr247895	S45235164	Traveling	P22	40	0.805		7	1	
CN	CN-41		L2938753	H	31.9480292	114.2557311	2018-03-03	14:00:00	obsr27134	S43329883	Stationary	P21	291			3	1	
CN	CN-51		L30679733	P	30.0074226	103.0127907	2018-04-07	04:00:00	obsr938423	S168857809	Traveling	P22	195	1.500		1	1	
CN	CN-12		L3071433	H	39.1031916	117.1680331	2018-05-27	05:20:00	obsr669418	S177805098	Stationary	P21	120			1	1	
CN	CN-53		L3124991	H	24.7170904	97.5730133	2018-04-29	18:40:00	obsr251662	S45170829	Stationary	P21	30			15	1	
CN	CN-53		L3124991	H	24.7170904	97.5730133	2018-04-30	07:00:00	obsr251662	S45170437	Traveling	P22	270	5.000		15	1	
CN	CN-53		L3124991	H	24.7170904	97.5730133	2018-05-09	07:41:00	obsr162737	S95456257	Traveling	P22	195	5.000		2	1	
CN	CN-53		L3124977	H	25.0220467	101.4058395	2018-03-31	07:00:00	obsr183511	S44108458	Traveling	P22	290	3.219		3	1	
CN	CN-33		L3166711	H	30.5171257	120.0532079	2018-05-05	09:00:00	obsr438850	S45442497	Stationary	P21	60			4	1	
CN	CN-33		L3166711	H	30.5171257	120.0532079	2018-05-05	15:00:00	obsr438850	S45442583	Traveling	P22	90	1.000		4	1	
CN	CN-33		L3166711	H	30.5171257	120.0532079	2018-05-06	06:00:00	obsr438850	S45442635	Stationary	P21	240			4	1	
CN	CN-51		L3166891	H	33.9240424	102.8269672	2018-03-30	18:27:00	obsr1056362	S46705422	Traveling	P22	120	4.000		3	1	G3082847
CN	CN-51		L3166903	H	33.5844503	103.1787872	2018-03-31	07:01:00	obsr1056362	S44451902	Traveling	P22	120	5.000		3	1	G3082848
CN	CN-51		L3166891	H	33.9240424	102.8269672	2018-03-30	18:27:00	obsr731552	S44081463	Traveling	P22	120	4.000		3	1	G3082847
CN	CN-51		L3166956	H	31.7167779	102.2958040	2018-04-01	15:47:00	obsr731552	S44148004	Traveling	P22	120	2.000		3	1	G3066707
CN	CN-51		L3166956	H	31.7167779	102.2958040	2018-05-22	15:30:00	obsr251662	S45969570	Traveling	P22	75	0.966		5	1	
CN	CN-51		L3166883	P	33.5776346	102.9627299	2018-05-11	17:33:00	obsr642355	S45567670	Traveling	P22	120	5.000		2	1	
CN	CN-51		L3166903	H	33.5844503	103.1787872	2018-03-31	07:01:00	obsr731552	S44113025	Traveling	P22	120	5.000		3	1	G3082848
CN	CN-51		L3166956	H	31.7167779	102.2958040	2018-04-01	15:47:00	obsr1056362	S44266855	Traveling	P22	120	2.000		3	1	G3066707
CN	CN-12		L32227976	H	39.2401430	118.0403980	2018-03-07	12:20:00	obsr669418	S177805289	Stationary	P21	280			2	1	
CN	CN-44		L3223862	H	22.5546764	114.0566347	2018-03-09	07:18:00	obsr353657	S43488995	Traveling	P22	103	1.609		1	1	
CN	CN-45		L3229390	H	23.8779182	106.6156304	2018-04-11	09:10:00	obsr160444	S44455212	Traveling	P22	50	1.609		1	1	
CN	CN-45		L3229390	H	23.8779182	106.6156304	2018-04-15	15:25:00	obsr160444	S44593003	Traveling	P22	75	1.609		1	1	
CN	CN-12		L32413949	H	39.2985556	117.5906111	2018-04-26	07:30:00	obsr669418	S177805190	Stationary	P21	300			3	1	
CN	CN-12		L32413950	H	39.2981864	117.5045749	2018-03-15	07:30:00	obsr669418	S177805137	Stationary	P21	300			1	1	
CN	CN-12		L32413950	H	39.2981864	117.5045749	2018-03-07	07:30:00	obsr669418	S177805135	Stationary	P21	240			2	1	
CN	CN-12		L32413969	H	39.2164173	117.9640188	2018-03-31	06:40:00	obsr669418	S177805248	Stationary	P21	220			1	1	
CN	CN-12		L32413969	H	39.2164173	117.9640188	2018-03-18	07:00:00	obsr669418	S177805247	Stationary	P21	240			1	1	
CN	CN-12		L32413969	H	39.2164173	117.9640188	2018-05-16	05:00:00	obsr669418	S177805250	Stationary	P21	300			1	1	
CN	CN-12		L32413969	H	39.2164173	117.9640188	2018-04-10	06:30:00	obsr669418	S177805249	Stationary	P21	210			1	1	
CN	CN-12		L32414012	H	40.1770182	117.4652592	2018-05-27	10:20:00	obsr669418	S177805526	Stationary	P21	100			3	1	
CN	CN-12		L32414039	H	39.1759286	117.8419318	2018-04-10	06:30:00	obsr669418	S177805041	Stationary	P21	210			1	1	
CN	CN-12		L32413945	H	38.7929383	117.3980247	2018-05-16	11:30:00	obsr669418	S177805308	Stationary	P21	100			1	1	
CN	CN-12		L32413949	H	39.2985556	117.5906111	2018-03-15	07:30:00	obsr669418	S177805186	Stationary	P21	300			1	1	
CN	CN-12		L32413954	H	38.7358754	117.3537965	2018-04-21	13:00:00	obsr669418	S177805327	Stationary	P21	90			1	1	
CN	CN-12		L32413969	H	39.2164173	117.9640188	2018-03-07	12:20:00	obsr669418	S177805246	Stationary	P21	280			2	1	
CN	CN-12		L32413970	H	39.1623503	117.8733173	2018-03-07	12:20:00	obsr669418	S177805057	Stationary	P21	280			2	1	
CN	CN-12		L32414039	H	39.1759286	117.8419318	2018-05-16	05:00:00	obsr669418	S177805042	Stationary	P21	300			1	1	
CN	CN-12		L32414039	H	39.1759286	117.8419318	2018-03-07	12:20:00	obsr669418	S177805031	Stationary	P21	280			2	1	
CN	CN-12		L32414039	H	39.1759286	117.8419318	2018-03-18	07:00:00	obsr669418	S177805038	Stationary	P21	240			1	1	
CN	CN-12		L32414060	H	39.1247280	117.7725240	2018-03-18	07:00:00	obsr669418	S177800202	Stationary	P21	240			1	1	
CN	CN-12		L32414060	H	39.1247280	117.7725240	2018-03-07	12:20:00	obsr669418	S177800200	Stationary	P21	280			2	1	
CN	CN-12		L32414095	P	39.2217646	117.9828512	2018-04-10	06:30:00	obsr669418	S177805379	Stationary	P21	210			1	1	
CN	CN-12		L32414095	P	39.2217646	117.9828512	2018-03-18	07:00:00	obsr669418	S177805377	Stationary	P21	240			1	1	
CN	CN-12		L32414095	P	39.2217646	117.9828512	2018-04-25	10:40:00	obsr669418	S177805380	Stationary	P21	50			4	1	
CN	CN-12		L32413945	H	38.7929383	117.3980247	2018-04-27	10:00:00	obsr669418	S177800216	Stationary	P21	120			5	1	
CN	CN-12		L32413949	H	39.2985556	117.5906111	2018-04-09	09:20:00	obsr669418	S177805188	Stationary	P21	180			1	1	
CN	CN-12		L32413949	H	39.2985556	117.5906111	2018-03-19	08:00:00	obsr669418	S177800203	Stationary	P21	120			1	1	
CN	CN-12		L32413949	H	39.2985556	117.5906111	2018-03-07	07:30:00	obsr669418	S177805185	Stationary	P21	240			2	1	
CN	CN-12		L32413950	H	39.2981864	117.5045749	2018-04-09	09:20:00	obsr669418	S177805140	Stationary	P21	180			1	1	
CN	CN-12		L32413950	H	39.2981864	117.5045749	2018-04-26	07:30:00	obsr669418	S177805142	Stationary	P21	300			3	1	
CN	CN-12		L32413970	H	39.1623503	117.8733173	2018-05-16	05:00:00	obsr669418	S177805062	Stationary	P21	300			1	1	
CN	CN-12		L32413970	H	39.1623503	117.8733173	2018-04-10	06:30:00	obsr669418	S177805061	Stationary	P21	210			1	1	
CN	CN-12		L32413970	H	39.1623503	117.8733173	2018-03-31	06:40:00	obsr669418	S177805060	Stationary	P21	220			1	1	
CN	CN-12		L32413970	H	39.1623503	117.8733173	2018-03-18	07:00:00	obsr669418	S177805058	Stationary	P21	240			1	1	
